Figure 10. Approximated synthetic X-ray spectra with opacity effects at a viewing angle of 90° through atmosphere 2 from direct excitation collisions. Initial ion energies are 500 keV/u for both oxygen and sulfur precipitation and the input is 1 ion/cm^2/s for both species.  Photon energies below about 400 eV are shown to be much more affected by the opacity than higher photon energies.

 Total Production Rate:
                1.800E+02  5.576E+01  4.419E+01  1.158E+01  1.242E+02  5.262E+00  8.460E+00  8.100E+00  1.033E+01  1.962E+01  7.243E+01  2.880E-03

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      3.989E-10  0.000E+00  0.000E+00  0.000E+00  3.989E-10  3.989E-10  1.733E-17  4.464E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    101.00      5.400E-10  0.000E+00  0.000E+00  0.000E+00  5.400E-10  5.400E-10  2.639E-17  7.035E-20  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    102.00      7.293E-10  0.000E+00  0.000E+00  0.000E+00  7.293E-10  7.293E-10  4.010E-17  1.106E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    103.00      9.826E-10  0.000E+00  0.000E+00  0.000E+00  9.826E-10  9.826E-10  6.078E-17  1.871E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    104.00      1.320E-09  0.000E+00  0.000E+00  0.000E+00  1.320E-09  1.320E-09  9.189E-17  3.048E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    105.00      1.770E-09  0.000E+00  0.000E+00  0.000E+00  1.770E-09  1.770E-09  1.386E-16  4.763E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    106.00      2.367E-09  0.000E+00  0.000E+00  0.000E+00  2.367E-09  2.367E-09  2.085E-16  7.423E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    107.00      3.158E-09  0.000E+00  0.000E+00  0.000E+00  3.158E-09  3.158E-09  3.129E-16  1.154E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    108.00      4.203E-09  0.000E+00  0.000E+00  0.000E+00  4.203E-09  4.203E-09  4.685E-16  1.790E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    109.00      5.579E-09  0.000E+00  0.000E+00  0.000E+00  5.579E-09  5.579E-09  6.996E-16  2.769E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    110.00      7.388E-09  0.000E+00  0.000E+00  0.000E+00  7.388E-09  7.388E-09  1.042E-15  4.274E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    111.00      9.760E-09  0.000E+00  0.000E+00  0.000E+00  9.760E-09  9.760E-09  1.549E-15  6.579E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    112.00      1.286E-08  0.000E+00  0.000E+00  0.000E+00  1.286E-08  1.286E-08  2.295E-15  1.010E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    113.00      1.691E-08  0.000E+00  0.000E+00  0.000E+00  1.691E-08  1.691E-08  3.394E-15  1.548E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    114.00      2.217E-08  0.000E+00  0.000E+00  0.000E+00  2.217E-08  2.217E-08  5.007E-15  2.366E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    115.00      2.900E-08  0.000E+00  0.000E+00  0.000E+00  2.900E-08  2.900E-08  7.367E-15  3.607E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    116.00      3.784E-08  0.000E+00  0.000E+00  0.000E+00  3.784E-08  3.784E-08  1.081E-14  5.485E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    117.00      4.925E-08  0.000E+00  0.000E+00  0.000E+00  4.925E-08  4.925E-08  1.583E-14  8.319E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    118.00      6.395E-08  0.000E+00  0.000E+00  0.000E+00  6.395E-08  6.395E-08  2.312E-14  1.259E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    119.00      8.283E-08  0.000E+00  0.000E+00  0.000E+00  8.283E-08  8.283E-08  3.369E-14  1.900E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    120.00      1.070E-07  0.000E+00  0.000E+00  0.000E+00  1.070E-07  1.070E-07  4.896E-14  2.860E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    121.00      1.380E-07  0.000E+00  0.000E+00  0.000E+00  1.380E-07  1.380E-07  7.099E-14  4.296E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
