Figure 10. Approximated synthetic X-ray spectra with opacity effects at a viewing angle of 80° through atmosphere 2 from direct excitation collisions. Initial ion energies are 500 keV/u for both oxygen and sulfur precipitation and the input is 1 ion/cm^2/s for both species.  Photon energies below about 400 eV are shown to be much more affected by the opacity than higher photon energies.

 Total Production Rate:
                3.485E+02  7.373E+01  6.071E+01  1.301E+01  2.748E+02  4.005E+01  3.586E+01  2.676E+01  2.510E+01  3.613E+01  1.109E+02  2.991E-03

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    100.00      3.277E-09  0.000E+00  0.000E+00  0.000E+00  3.277E-09  3.277E-09  7.502E-17  1.425E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    101.00      4.437E-09  0.000E+00  0.000E+00  0.000E+00  4.437E-09  4.437E-09  1.143E-16  2.352E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    102.00      5.992E-09  0.000E+00  0.000E+00  0.000E+00  5.992E-09  5.992E-09  1.736E-16  3.703E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    103.00      8.072E-09  0.000E+00  0.000E+00  0.000E+00  8.072E-09  8.072E-09  2.631E-16  5.816E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    104.00      1.085E-08  0.000E+00  0.000E+00  0.000E+00  1.085E-08  1.085E-08  3.977E-16  9.113E-19  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    105.00      1.454E-08  0.000E+00  0.000E+00  0.000E+00  1.454E-08  1.454E-08  5.998E-16  1.424E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    106.00      1.944E-08  0.000E+00  0.000E+00  0.000E+00  1.944E-08  1.944E-08  9.023E-16  2.221E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    107.00      2.594E-08  0.000E+00  0.000E+00  0.000E+00  2.594E-08  2.594E-08  1.354E-15  3.454E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    108.00      3.451E-08  0.000E+00  0.000E+00  0.000E+00  3.451E-08  3.451E-08  2.027E-15  5.358E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    109.00      4.581E-08  0.000E+00  0.000E+00  0.000E+00  4.581E-08  4.581E-08  3.026E-15  8.292E-18  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    110.00      6.066E-08  0.000E+00  0.000E+00  0.000E+00  6.066E-08  6.066E-08  4.508E-15  1.280E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    111.00      8.013E-08  0.000E+00  0.000E+00  0.000E+00  8.013E-08  8.013E-08  6.698E-15  1.971E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    112.00      1.056E-07  0.000E+00  0.000E+00  0.000E+00  1.056E-07  1.056E-07  9.928E-15  3.029E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    113.00      1.388E-07  0.000E+00  0.000E+00  0.000E+00  1.388E-07  1.388E-07  1.468E-14  4.643E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    114.00      1.820E-07  0.000E+00  0.000E+00  0.000E+00  1.820E-07  1.820E-07  2.165E-14  7.097E-17  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    115.00      2.380E-07  0.000E+00  0.000E+00  0.000E+00  2.380E-07  2.380E-07  3.185E-14  1.082E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    116.00      3.105E-07  0.000E+00  0.000E+00  0.000E+00  3.105E-07  3.105E-07  4.675E-14  1.646E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    117.00      4.041E-07  0.000E+00  0.000E+00  0.000E+00  4.041E-07  4.041E-07  6.844E-14  2.498E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    118.00      5.247E-07  0.000E+00  0.000E+00  0.000E+00  5.247E-07  5.247E-07  9.996E-14  3.780E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    119.00      6.796E-07  0.000E+00  0.000E+00  0.000E+00  6.796E-07  6.796E-07  1.456E-13  5.707E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    120.00      8.780E-07  0.000E+00  0.000E+00  0.000E+00  8.780E-07  8.780E-07  2.116E-13  8.595E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    121.00      1.132E-06  0.000E+00  0.000E+00  0.000E+00  1.132E-06  1.132E-06  3.068E-13  1.291E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    122.00      1.455E-06  0.000E+00  0.000E+00  0.000E+00  1.455E-06  1.455E-06  4.436E-13  1.935E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    123.00      1.866E-06  0.000E+00  0.000E+00  0.000E+00  1.866E-06  1.866E-06  6.400E-13  2.893E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    124.00      2.387E-06  0.000E+00  0.000E+00  0.000E+00  2.387E-06  2.387E-06  9.209E-13  4.313E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    125.00      3.047E-06  0.000E+00  0.000E+00  0.000E+00  3.047E-06  3.047E-06  1.322E-12  6.416E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    126.00      3.879E-06  0.000E+00  0.000E+00  0.000E+00  3.879E-06  3.879E-06  1.893E-12  9.521E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    127.00      4.926E-06  0.000E+00  0.000E+00  0.000E+00  4.926E-06  4.926E-06  2.704E-12  1.409E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    128.00      6.241E-06  0.000E+00  0.000E+00  0.000E+00  6.241E-06  6.241E-06  3.853E-12  2.081E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    129.00      7.887E-06  0.000E+00  0.000E+00  0.000E+00  7.887E-06  7.887E-06  5.476E-12  3.065E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    130.00      9.944E-06  0.000E+00  0.000E+00  0.000E+00  9.944E-06  9.944E-06  7.765E-12  4.503E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    131.00      1.251E-05  0.000E+00  0.000E+00  0.000E+00  1.251E-05  1.251E-05  1.098E-11  6.599E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    132.00      1.569E-05  0.000E+00  0.000E+00  0.000E+00  1.569E-05  1.569E-05  1.550E-11  9.648E-14  1.377E-20  0.000E+00  0.000E+00  0.000E+00
    133.00      1.963E-05  0.000E+00  0.000E+00  0.000E+00  1.963E-05  1.963E-05  2.181E-11  1.407E-13  2.195E-20  0.000E+00  0.000E+00  0.000E+00
    134.00      2.451E-05  0.000E+00  0.000E+00  0.000E+00  2.451E-05  2.451E-05  3.063E-11  2.047E-13  3.491E-20  0.000E+00  0.000E+00  0.000E+00
    135.00      3.053E-05  0.000E+00  0.000E+00  0.000E+00  3.053E-05  3.053E-05  4.289E-11  2.970E-13  5.538E-20  0.000E+00  0.000E+00  0.000E+00
    136.00      3.793E-05  0.000E+00  0.000E+00  0.000E+00  3.793E-05  3.793E-05  5.993E-11  4.300E-13  9.887E-20  0.000E+00  0.000E+00  0.000E+00
    137.00      4.700E-05  0.000E+00  0.000E+00  0.000E+00  4.700E-05  4.700E-05  8.353E-11  6.209E-13  1.563E-19  0.000E+00  0.000E+00  0.000E+00
    138.00      5.811E-05  0.000E+00  0.000E+00  0.000E+00  5.811E-05  5.811E-05  1.161E-10  8.945E-13  2.464E-19  0.000E+00  0.000E+00  0.000E+00
    139.00      7.167E-05  0.000E+00  0.000E+00  0.000E+00  7.167E-05  7.167E-05  1.611E-10  1.285E-12  3.875E-19  0.000E+00  0.000E+00  0.000E+00
    140.00      8.817E-05  0.000E+00  0.000E+00  0.000E+00  8.817E-05  8.817E-05  2.229E-10  1.842E-12  6.080E-19  0.000E+00  0.000E+00  0.000E+00
    141.00      1.082E-04  0.000E+00  0.000E+00  0.000E+00  1.082E-04  1.082E-04  3.076E-10  2.634E-12  9.515E-19  0.000E+00  0.000E+00  0.000E+00
    142.00      1.325E-04  0.000E+00  0.000E+00  0.000E+00  1.325E-04  1.325E-04  4.235E-10  3.757E-12  1.500E-18  0.000E+00  0.000E+00  0.000E+00
    143.00      1.618E-04  0.000E+00  0.000E+00  0.000E+00  1.618E-04  1.618E-04  5.816E-10  5.346E-12  2.336E-18  0.000E+00  0.000E+00  0.000E+00
    144.00      1.972E-04  0.000E+00  0.000E+00  0.000E+00  1.972E-04  1.972E-04  7.969E-10  7.587E-12  3.629E-18  0.000E+00  0.000E+00  0.000E+00
    145.00      2.396E-04  0.000E+00  0.000E+00  0.000E+00  2.396E-04  2.396E-04  1.089E-09  1.074E-11  5.625E-18  0.000E+00  0.000E+00  0.000E+00
    146.00      2.905E-04  0.000E+00  0.000E+00  0.000E+00  2.905E-04  2.905E-04  1.485E-09  1.517E-11  8.696E-18  0.000E+00  0.000E+00  0.000E+00
    147.00      3.514E-04  0.000E+00  0.000E+00  0.000E+00  3.514E-04  3.514E-04  2.020E-09  2.137E-11  1.341E-17  0.000E+00  0.000E+00  0.000E+00
    148.00      4.240E-04  0.000E+00  0.000E+00  0.000E+00  4.240E-04  4.240E-04  2.740E-09  3.004E-11  2.063E-17  0.000E+00  0.000E+00  0.000E+00
    149.00      5.103E-04  0.000E+00  0.000E+00  0.000E+00  5.103E-04  5.103E-04  3.708E-09  4.211E-11  3.166E-17  0.000E+00  0.000E+00  0.000E+00
    150.00      6.128E-04  0.000E+00  0.000E+00  0.000E+00  6.128E-04  6.128E-04  5.007E-09  5.889E-11  4.846E-17  0.000E+00  0.000E+00  0.000E+00
    151.00      7.340E-04  0.000E+00  0.000E+00  0.000E+00  7.340E-04  7.340E-04  6.744E-09  8.216E-11  7.399E-17  0.000E+00  0.000E+00  0.000E+00
    152.00      8.770E-04  0.000E+00  0.000E+00  0.000E+00  8.770E-04  8.770E-04  9.060E-09  1.143E-10  1.127E-16  0.000E+00  0.000E+00  0.000E+00
    153.00      1.045E-03  0.000E+00  0.000E+00  0.000E+00  1.045E-03  1.045E-03  1.214E-08  1.587E-10  1.712E-16  0.000E+00  0.000E+00  0.000E+00
    154.00      1.243E-03  0.000E+00  0.000E+00  0.000E+00  1.243E-03  1.243E-03  1.624E-08  2.198E-10  2.595E-16  0.000E+00  0.000E+00  0.000E+00
    155.00      1.475E-03  0.000E+00  0.000E+00  0.000E+00  1.475E-03  1.475E-03  2.166E-08  3.036E-10  3.924E-16  0.000E+00  0.000E+00  0.000E+00
    156.00      1.745E-03  0.000E+00  0.000E+00  0.000E+00  1.745E-03  1.745E-03  2.881E-08  4.183E-10  5.918E-16  0.000E+00  0.000E+00  0.000E+00
    157.00      2.060E-03  0.000E+00  0.000E+00  0.000E+00  2.060E-03  2.060E-03  3.824E-08  5.750E-10  8.902E-16  0.000E+00  0.000E+00  0.000E+00
    158.00      2.426E-03  0.000E+00  0.000E+00  0.000E+00  2.426E-03  2.426E-03  5.064E-08  7.884E-10  1.336E-15  0.000E+00  0.000E+00  0.000E+00
    159.00      2.850E-03  0.000E+00  0.000E+00  0.000E+00  2.850E-03  2.850E-03  6.689E-08  1.078E-09  2.000E-15  1.085E-20  0.000E+00  0.000E+00
    160.00      3.341E-03  0.000E+00  0.000E+00  0.000E+00  3.341E-03  3.340E-03  8.813E-08  1.471E-09  2.986E-15  3.941E-20  0.000E+00  0.000E+00
    161.00      3.906E-03  0.000E+00  0.000E+00  0.000E+00  3.906E-03  3.906E-03  1.158E-07  2.003E-09  4.448E-15  6.287E-20  0.000E+00  0.000E+00
    162.00      4.555E-03  0.000E+00  0.000E+00  0.000E+00  4.555E-03  4.555E-03  1.519E-07  2.719E-09  6.610E-15  1.000E-19  0.000E+00  0.000E+00
    163.00      5.300E-03  0.000E+00  0.000E+00  0.000E+00  5.300E-03  5.300E-03  1.987E-07  3.683E-09  9.797E-15  1.588E-19  0.000E+00  0.000E+00
    164.00      6.152E-03  0.000E+00  0.000E+00  0.000E+00  6.152E-03  6.152E-03  2.593E-07  4.975E-09  1.448E-14  2.515E-19  0.000E+00  0.000E+00
    165.00      7.124E-03  0.000E+00  0.000E+00  0.000E+00  7.124E-03  7.123E-03  3.375E-07  6.706E-09  2.136E-14  3.972E-19  0.000E+00  0.000E+00
    166.00      8.229E-03  0.000E+00  0.000E+00  0.000E+00  8.229E-03  8.228E-03  4.383E-07  9.015E-09  3.143E-14  6.258E-19  0.000E+00  0.000E+00
