Figure 10. Approximated synthetic X-ray spectra with opacity effects at a viewing angle of 90° through atmosphere 1 from direct excitation collisions. Initial ion energies are 500 keV/u for both oxygen and sulfur precipitation and the input is 1 ion/cm^2/s for both species.  Photon energies below about 400 eV are shown to be much more affected by the opacity than higher photon energies.

 Total Production Rate:
                2.642E+02  6.879E+01  5.601E+01  1.278E+01  1.954E+02  1.090E+01  1.575E+01  1.639E+01  1.928E+01  3.119E+01  1.019E+02  2.973E-03

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    119.00      1.698E-07  0.000E+00  0.000E+00  0.000E+00  1.698E-07  1.698E-07  6.049E-14  3.231E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    120.00      2.194E-07  0.000E+00  0.000E+00  0.000E+00  2.194E-07  2.194E-07  8.791E-14  4.867E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    121.00      2.828E-07  0.000E+00  0.000E+00  0.000E+00  2.828E-07  2.828E-07  1.274E-13  7.313E-16  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    122.00      3.636E-07  0.000E+00  0.000E+00  0.000E+00  3.636E-07  3.636E-07  1.843E-13  1.096E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    123.00      4.664E-07  0.000E+00  0.000E+00  0.000E+00  4.664E-07  4.664E-07  2.659E-13  1.639E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    124.00      5.968E-07  0.000E+00  0.000E+00  0.000E+00  5.968E-07  5.968E-07  3.827E-13  2.445E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    125.00      7.617E-07  0.000E+00  0.000E+00  0.000E+00  7.617E-07  7.617E-07  5.493E-13  3.638E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    126.00      9.698E-07  0.000E+00  0.000E+00  0.000E+00  9.698E-07  9.698E-07  7.867E-13  5.399E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    127.00      1.232E-06  0.000E+00  0.000E+00  0.000E+00  1.232E-06  1.232E-06  1.124E-12  7.993E-15  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    128.00      1.561E-06  0.000E+00  0.000E+00  0.000E+00  1.561E-06  1.561E-06  1.601E-12  1.181E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    129.00      1.972E-06  0.000E+00  0.000E+00  0.000E+00  1.972E-06  1.972E-06  2.276E-12  1.739E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    130.00      2.487E-06  0.000E+00  0.000E+00  0.000E+00  2.487E-06  2.487E-06  3.228E-12  2.556E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    131.00      3.128E-06  0.000E+00  0.000E+00  0.000E+00  3.128E-06  3.128E-06  4.566E-12  3.747E-14  0.000E+00  0.000E+00  0.000E+00  0.000E+00
    132.00      3.925E-06  0.000E+00  0.000E+00  0.000E+00  3.925E-06  3.925E-06  6.443E-12  5.480E-14  1.041E-20  0.000E+00  0.000E+00  0.000E+00
    133.00      4.912E-06  0.000E+00  0.000E+00  0.000E+00  4.912E-06  4.912E-06  9.070E-12  7.993E-14  1.659E-20  0.000E+00  0.000E+00  0.000E+00
    134.00      6.133E-06  0.000E+00  0.000E+00  0.000E+00  6.133E-06  6.133E-06  1.274E-11  1.163E-13  2.639E-20  0.000E+00  0.000E+00  0.000E+00
    135.00      7.639E-06  0.000E+00  0.000E+00  0.000E+00  7.639E-06  7.639E-06  1.784E-11  1.688E-13  4.187E-20  0.000E+00  0.000E+00  0.000E+00
    136.00      9.491E-06  0.000E+00  0.000E+00  0.000E+00  9.491E-06  9.491E-06  2.493E-11  2.445E-13  6.626E-20  0.000E+00  0.000E+00  0.000E+00
    137.00      1.176E-05  0.000E+00  0.000E+00  0.000E+00  1.176E-05  1.176E-05  3.475E-11  3.532E-13  1.183E-19  0.000E+00  0.000E+00  0.000E+00
    138.00      1.454E-05  0.000E+00  0.000E+00  0.000E+00  1.454E-05  1.454E-05  4.831E-11  5.089E-13  1.865E-19  0.000E+00  0.000E+00  0.000E+00
    139.00      1.794E-05  0.000E+00  0.000E+00  0.000E+00  1.794E-05  1.794E-05  6.701E-11  7.314E-13  2.933E-19  0.000E+00  0.000E+00  0.000E+00
    140.00      2.207E-05  0.000E+00  0.000E+00  0.000E+00  2.207E-05  2.207E-05  9.273E-11  1.049E-12  4.601E-19  0.000E+00  0.000E+00  0.000E+00
    141.00      2.709E-05  0.000E+00  0.000E+00  0.000E+00  2.709E-05  2.709E-05  1.280E-10  1.500E-12  7.200E-19  0.000E+00  0.000E+00  0.000E+00
    142.00      3.317E-05  0.000E+00  0.000E+00  0.000E+00  3.317E-05  3.317E-05  1.762E-10  2.140E-12  1.135E-18  0.000E+00  0.000E+00  0.000E+00
    143.00      4.052E-05  0.000E+00  0.000E+00  0.000E+00  4.052E-05  4.052E-05  2.421E-10  3.046E-12  1.768E-18  0.000E+00  0.000E+00  0.000E+00
    144.00      4.937E-05  0.000E+00  0.000E+00  0.000E+00  4.937E-05  4.937E-05  3.317E-10  4.324E-12  2.747E-18  0.000E+00  0.000E+00  0.000E+00
    145.00      6.001E-05  0.000E+00  0.000E+00  0.000E+00  6.001E-05  6.001E-05  4.534E-10  6.124E-12  4.257E-18  0.000E+00  0.000E+00  0.000E+00
    146.00      7.277E-05  0.000E+00  0.000E+00  0.000E+00  7.277E-05  7.277E-05  6.182E-10  8.652E-12  6.582E-18  0.000E+00  0.000E+00  0.000E+00
    147.00      8.803E-05  0.000E+00  0.000E+00  0.000E+00  8.803E-05  8.803E-05  8.409E-10  1.219E-11  1.015E-17  0.000E+00  0.000E+00  0.000E+00
    148.00      1.062E-04  0.000E+00  0.000E+00  0.000E+00  1.062E-04  1.062E-04  1.141E-09  1.714E-11  1.562E-17  0.000E+00  0.000E+00  0.000E+00
    149.00      1.279E-04  0.000E+00  0.000E+00  0.000E+00  1.279E-04  1.279E-04  1.544E-09  2.404E-11  2.396E-17  0.000E+00  0.000E+00  0.000E+00
    150.00      1.536E-04  0.000E+00  0.000E+00  0.000E+00  1.536E-04  1.536E-04  2.085E-09  3.362E-11  3.668E-17  0.000E+00  0.000E+00  0.000E+00
    151.00      1.840E-04  0.000E+00  0.000E+00  0.000E+00  1.840E-04  1.839E-04  2.809E-09  4.692E-11  5.601E-17  0.000E+00  0.000E+00  0.000E+00
    152.00      2.198E-04  0.000E+00  0.000E+00  0.000E+00  2.198E-04  2.198E-04  3.775E-09  6.532E-11  8.532E-17  0.000E+00  0.000E+00  0.000E+00
    153.00      2.621E-04  0.000E+00  0.000E+00  0.000E+00  2.621E-04  2.621E-04  5.060E-09  9.070E-11  1.296E-16  0.000E+00  0.000E+00  0.000E+00
    154.00      3.117E-04  0.000E+00  0.000E+00  0.000E+00  3.117E-04  3.117E-04  6.766E-09  1.256E-10  1.965E-16  0.000E+00  0.000E+00  0.000E+00
    155.00      3.698E-04  0.000E+00  0.000E+00  0.000E+00  3.698E-04  3.698E-04  9.025E-09  1.736E-10  2.971E-16  0.000E+00  0.000E+00  0.000E+00
    156.00      4.376E-04  0.000E+00  0.000E+00  0.000E+00  4.376E-04  4.376E-04  1.201E-08  2.393E-10  4.480E-16  0.000E+00  0.000E+00  0.000E+00
    157.00      5.167E-04  0.000E+00  0.000E+00  0.000E+00  5.167E-04  5.167E-04  1.594E-08  3.290E-10  6.740E-16  0.000E+00  0.000E+00  0.000E+00
    158.00      6.086E-04  0.000E+00  0.000E+00  0.000E+00  6.086E-04  6.086E-04  2.111E-08  4.513E-10  1.011E-15  0.000E+00  0.000E+00  0.000E+00
    159.00      7.151E-04  0.000E+00  0.000E+00  0.000E+00  7.151E-04  7.150E-04  2.789E-08  6.175E-10  1.514E-15  0.000E+00  0.000E+00  0.000E+00
    160.00      8.382E-04  0.000E+00  0.000E+00  0.000E+00  8.382E-04  8.381E-04  3.675E-08  8.428E-10  2.261E-15  2.498E-20  0.000E+00  0.000E+00
    161.00      9.801E-04  0.000E+00  0.000E+00  0.000E+00  9.801E-04  9.800E-04  4.832E-08  1.148E-09  3.368E-15  5.384E-20  0.000E+00  0.000E+00
    162.00      1.143E-03  0.000E+00  0.000E+00  0.000E+00  1.143E-03  1.143E-03  6.336E-08  1.559E-09  5.004E-15  8.568E-20  0.000E+00  0.000E+00
    163.00      1.330E-03  0.000E+00  0.000E+00  0.000E+00  1.330E-03  1.330E-03  8.290E-08  2.112E-09  7.418E-15  1.360E-19  0.000E+00  0.000E+00
    164.00      1.544E-03  0.000E+00  0.000E+00  0.000E+00  1.544E-03  1.544E-03  1.082E-07  2.854E-09  1.097E-14  2.154E-19  0.000E+00  0.000E+00
    165.00      1.789E-03  0.000E+00  0.000E+00  0.000E+00  1.789E-03  1.788E-03  1.409E-07  3.848E-09  1.618E-14  3.402E-19  0.000E+00  0.000E+00
    166.00      2.066E-03  0.000E+00  0.000E+00  0.000E+00  2.066E-03  2.066E-03  1.829E-07  5.175E-09  2.380E-14  5.359E-19  0.000E+00  0.000E+00
    167.00      2.382E-03  0.000E+00  0.000E+00  0.000E+00  2.382E-03  2.381E-03  2.370E-07  6.943E-09  3.493E-14  8.423E-19  0.000E+00  0.000E+00
    168.00      2.738E-03  0.000E+00  0.000E+00  0.000E+00  2.738E-03  2.738E-03  3.064E-07  9.292E-09  5.113E-14  1.331E-18  0.000E+00  0.000E+00
    169.00      3.141E-03  0.000E+00  0.000E+00  0.000E+00  3.141E-03  3.140E-03  3.950E-07  1.241E-08  7.468E-14  2.081E-18  0.000E+00  0.000E+00
    170.00      3.594E-03  0.000E+00  0.000E+00  0.000E+00  3.594E-03  3.593E-03  5.081E-07  1.652E-08  1.088E-13  3.247E-18  0.000E+00  0.000E+00
    171.00      4.103E-03  0.000E+00  0.000E+00  0.000E+00  4.103E-03  4.102E-03  6.520E-07  2.195E-08  1.581E-13  5.053E-18  0.000E+00  0.000E+00
    172.00      4.672E-03  0.000E+00  0.000E+00  0.000E+00  4.672E-03  4.671E-03  8.346E-07  2.909E-08  2.292E-13  7.845E-18  0.000E+00  0.000E+00
    173.00      5.308E-03  0.000E+00  0.000E+00  0.000E+00  5.308E-03  5.307E-03  1.066E-06  3.845E-08  3.314E-13  1.215E-17  0.000E+00  0.000E+00
    174.00      6.016E-03  0.000E+00  0.000E+00  0.000E+00  6.016E-03  6.014E-03  1.358E-06  5.071E-08  4.780E-13  1.876E-17  0.000E+00  0.000E+00
    175.00      6.802E-03  0.000E+00  0.000E+00  0.000E+00  6.802E-03  6.800E-03  1.726E-06  6.671E-08  6.877E-13  2.891E-17  0.000E+00  0.000E+00
    176.00      7.672E-03  0.000E+00  0.000E+00  0.000E+00  7.672E-03  7.670E-03  2.188E-06  8.755E-08  9.871E-13  4.443E-17  0.000E+00  0.000E+00
    177.00      8.633E-03  0.000E+00  0.000E+00  0.000E+00  8.633E-03  8.630E-03  2.767E-06  1.146E-07  1.413E-12  6.812E-17  0.000E+00  0.000E+00
    178.00      9.691E-03  0.000E+00  0.000E+00  0.000E+00  9.691E-03  9.688E-03  3.491E-06  1.497E-07  2.018E-12  1.042E-16  0.000E+00  0.000E+00
    179.00      1.085E-02  0.000E+00  0.000E+00  0.000E+00  1.085E-02  1.085E-02  4.394E-06  1.950E-07  2.876E-12  1.589E-16  0.000E+00  0.000E+00
    180.00      1.213E-02  0.000E+00  0.000E+00  0.000E+00  1.213E-02  1.212E-02  5.517E-06  2.534E-07  4.087E-12  2.418E-16  0.000E+00  0.000E+00
    181.00      1.352E-02  0.000E+00  0.000E+00  0.000E+00  1.352E-02  1.351E-02  6.911E-06  3.284E-07  5.794E-12  3.671E-16  0.000E+00  0.000E+00
    182.00      1.503E-02  0.000E+00  0.000E+00  0.000E+00  1.503E-02  1.502E-02  8.637E-06  4.247E-07  8.194E-12  5.558E-16  0.000E+00  0.000E+00
    183.00      1.667E-02  0.000E+00  0.000E+00  0.000E+00  1.667E-02  1.666E-02  1.077E-05  5.479E-07  1.156E-11  8.395E-16  0.000E+00  0.000E+00
    184.00      1.845E-02  0.000E+00  0.000E+00  0.000E+00  1.845E-02  1.844E-02  1.339E-05  7.050E-07  1.627E-11  1.265E-15  0.000E+00  0.000E+00
    185.00      2.037E-02  0.000E+00  0.000E+00  0.000E+00  2.037E-02  2.036E-02  1.661E-05  9.050E-07  2.283E-11  1.901E-15  0.000E+00  0.000E+00
    186.00      2.244E-02  0.000E+00  0.000E+00  0.000E+00  2.244E-02  2.242E-02  2.056E-05  1.159E-06  3.197E-11  2.849E-15  0.000E+00  0.000E+00
    187.00      2.466E-02  0.000E+00  0.000E+00  0.000E+00  2.466E-02  2.463E-02  2.539E-05  1.480E-06  4.466E-11  4.261E-15  0.000E+00  0.000E+00
    188.00      2.704E-02  0.000E+00  0.000E+00  0.000E+00  2.704E-02  2.700E-02  3.128E-05  1.886E-06  6.223E-11  6.356E-15  0.000E+00  0.000E+00
    189.00      2.957E-02  0.000E+00  0.000E+00  0.000E+00  2.957E-02  2.953E-02  3.843E-05  2.398E-06  8.649E-11  9.457E-15  1.383E-20  0.000E+00
    190.00      3.227E-02  0.000E+00  0.000E+00  0.000E+00  3.227E-02  3.222E-02  4.712E-05  3.041E-06  1.199E-10  1.404E-14  2.233E-20  0.000E+00
    191.00      3.513E-02  0.000E+00  0.000E+00  0.000E+00  3.513E-02  3.507E-02  5.762E-05  3.847E-06  1.659E-10  2.078E-14  3.598E-20  0.000E+00
    192.00      3.816E-02  0.000E+00  0.000E+00  0.000E+00  3.816E-02  3.809E-02  7.031E-05  4.854E-06  2.289E-10  3.069E-14  5.782E-20  0.000E+00
    193.00      4.135E-02  0.000E+00  0.000E+00  0.000E+00  4.135E-02  4.126E-02  8.557E-05  6.110E-06  3.150E-10  4.521E-14  9.269E-20  0.000E+00
    194.00      4.471E-02  0.000E+00  0.000E+00  0.000E+00  4.471E-02  4.460E-02  1.039E-04  7.673E-06  4.324E-10  6.643E-14  1.482E-19  0.000E+00
    195.00      4.823E-02  0.000E+00  0.000E+00  0.000E+00  4.823E-02  4.809E-02  1.259E-04  9.611E-06  5.922E-10  9.738E-14  2.364E-19  0.000E+00
    196.00      5.190E-02  0.000E+00  0.000E+00  0.000E+00  5.190E-02  5.174E-02  1.521E-04  1.201E-05  8.091E-10  1.424E-13  3.761E-19  0.000E+00
    197.00      5.573E-02  0.000E+00  0.000E+00  0.000E+00  5.573E-02  5.553E-02  1.834E-04  1.497E-05  1.103E-09  2.077E-13  5.969E-19  0.000E+00
    198.00      5.970E-02  0.000E+00  0.000E+00  0.000E+00  5.970E-02  5.946E-02  2.206E-04  1.862E-05  1.499E-09  3.022E-13  9.450E-19  0.000E+00
    199.00      6.381E-02  0.000E+00  0.000E+00  0.000E+00  6.381E-02  6.352E-02  2.647E-04  2.309E-05  2.033E-09  4.385E-13  1.492E-18  0.000E+00
    200.00      6.805E-02  0.000E+00  0.000E+00  0.000E+00  6.805E-02  6.771E-02  3.169E-04  2.858E-05  2.750E-09  6.348E-13  2.351E-18  0.000E+00
    201.00      7.241E-02  0.000E+00  0.000E+00  0.000E+00  7.241E-02  7.200E-02  3.784E-04  3.528E-05  3.711E-09  9.167E-13  3.694E-18  0.000E+00
    202.00      7.688E-02  0.000E+00  0.000E+00  0.000E+00  7.688E-02  7.639E-02  4.509E-04  4.344E-05  4.995E-09  1.321E-12  5.789E-18  0.000E+00
    203.00      8.145E-02  0.000E+00  0.000E+00  0.000E+00  8.145E-02  8.086E-02  5.359E-04  5.336E-05  6.708E-09  1.897E-12  9.051E-18  0.000E+00
    204.00      8.610E-02  0.000E+00  0.000E+00  0.000E+00  8.610E-02  8.540E-02  6.355E-04  6.539E-05  8.985E-09  2.720E-12  1.412E-17  0.000E+00
    205.00      9.082E-02  0.000E+00  0.000E+00  0.000E+00  9.082E-02  8.999E-02  7.517E-04  7.994E-05  1.201E-08  3.888E-12  2.196E-17  0.000E+00
    206.00      9.559E-02  0.000E+00  0.000E+00  0.000E+00  9.559E-02  9.460E-02  8.872E-04  9.749E-05  1.600E-08  5.546E-12  3.408E-17  0.000E+00
    207.00      1.004E-01  0.000E+00  0.000E+00  0.000E+00  1.004E-01  9.923E-02  1.045E-03  1.186E-04  2.128E-08  7.889E-12  5.275E-17  0.000E+00
    208.00      1.052E-01  0.000E+00  0.000E+00  0.000E+00  1.052E-01  1.039E-01  1.227E-03  1.439E-04  2.822E-08  1.120E-11  8.144E-17  0.000E+00
    209.00      1.101E-01  0.000E+00  0.000E+00  0.000E+00  1.101E-01  1.084E-01  1.438E-03  1.742E-04  3.734E-08  1.585E-11  1.254E-16  0.000E+00
    210.00      1.149E-01  0.000E+00  0.000E+00  0.000E+00  1.149E-01  1.130E-01  1.681E-03  2.104E-04  4.929E-08  2.238E-11  1.927E-16  0.000E+00
    211.00      1.197E-01  0.000E+00  0.000E+00  0.000E+00  1.197E-01  1.175E-01  1.961E-03  2.535E-04  6.490E-08  3.152E-11  2.953E-16  0.000E+00
    212.00      1.244E-01  0.000E+00  0.000E+00  0.000E+00  1.244E-01  1.218E-01  2.281E-03  3.046E-04  8.524E-08  4.429E-11  4.514E-16  0.000E+00
    213.00      1.291E-01  0.000E+00  0.000E+00  0.000E+00  1.291E-01  1.261E-01  2.648E-03  3.652E-04  1.117E-07  6.207E-11  6.884E-16  0.000E+00
    214.00      1.337E-01  0.000E+00  0.000E+00  0.000E+00  1.337E-01  1.302E-01  3.067E-03  4.367E-04  1.460E-07  8.678E-11  1.047E-15  0.000E+00
    215.00      1.383E-01  0.000E+00  0.000E+00  0.000E+00  1.383E-01  1.342E-01  3.544E-03  5.210E-04  1.903E-07  1.210E-10  1.589E-15  0.000E+00
    216.00      1.427E-01  0.000E+00  0.000E+00  0.000E+00  1.427E-01  1.380E-01  4.085E-03  6.201E-04  2.475E-07  1.683E-10  2.404E-15  0.000E+00
    217.00      1.470E-01  0.000E+00  0.000E+00  0.000E+00  1.470E-01  1.416E-01  4.697E-03  7.362E-04  3.211E-07  2.336E-10  3.630E-15  0.000E+00
    218.00      1.512E-01  0.000E+00  0.000E+00  0.000E+00  1.512E-01  1.449E-01  5.389E-03  8.719E-04  4.156E-07  3.234E-10  5.466E-15  0.000E+00
    219.00      1.553E-01  0.000E+00  0.000E+00  0.000E+00  1.553E-01  1.481E-01  6.169E-03  1.030E-03  5.365E-07  4.465E-10  8.211E-15  0.000E+00
    220.00      1.592E-01  0.000E+00  0.000E+00  0.000E+00  1.592E-01  1.510E-01  7.044E-03  1.214E-03  6.910E-07  6.149E-10  1.230E-14  0.000E+00
    221.00      1.630E-01  0.000E+00  0.000E+00  0.000E+00  1.630E-01  1.536E-01  8.026E-03  1.428E-03  8.877E-07  8.449E-10  1.839E-14  0.000E+00
    222.00      1.667E-01  0.000E+00  0.000E+00  0.000E+00  1.667E-01  1.559E-01  9.122E-03  1.674E-03  1.138E-06  1.158E-09  2.742E-14  0.000E+00
    223.00      1.703E-01  0.000E+00  0.000E+00  0.000E+00  1.703E-01  1.580E-01  1.034E-02  1.959E-03  1.454E-06  1.583E-09  4.077E-14  0.000E+00
    224.00      1.738E-01  0.000E+00  0.000E+00  0.000E+00  1.738E-01  1.598E-01  1.170E-02  2.287E-03  1.855E-06  2.159E-09  6.049E-14  0.000E+00
    225.00      1.771E-01  0.000E+00  0.000E+00  0.000E+00  1.771E-01  1.612E-01  1.321E-02  2.663E-03  2.360E-06  2.936E-09  8.951E-14  0.000E+00
    226.00      1.803E-01  0.000E+00  0.000E+00  0.000E+00  1.803E-01  1.624E-01  1.487E-02  3.093E-03  2.995E-06  3.984E-09  1.321E-13  0.000E+00
    227.00      1.835E-01  0.000E+00  0.000E+00  0.000E+00  1.835E-01  1.632E-01  1.671E-02  3.584E-03  3.791E-06  5.393E-09  1.945E-13  0.000E+00
    228.00      1.866E-01  0.000E+00  0.000E+00  0.000E+00  1.866E-01  1.638E-01  1.873E-02  4.143E-03  4.788E-06  7.281E-09  2.857E-13  0.000E+00
    229.00      1.897E-01  0.000E+00  0.000E+00  0.000E+00  1.897E-01  1.640E-01  2.094E-02  4.777E-03  6.032E-06  9.806E-09  4.186E-13  0.000E+00
    230.00      1.927E-01  0.000E+00  0.000E+00  0.000E+00  1.927E-01  1.639E-01  2.336E-02  5.495E-03  7.580E-06  1.317E-08  6.117E-13  0.000E+00
    231.00      1.958E-01  0.000E+00  0.000E+00  0.000E+00  1.958E-01  1.635E-01  2.600E-02  6.306E-03  9.502E-06  1.766E-08  8.917E-13  0.000E+00
    232.00      1.989E-01  0.000E+00  0.000E+00  0.000E+00  1.989E-01  1.628E-01  2.887E-02  7.220E-03  1.188E-05  2.360E-08  1.297E-12  0.000E+00
    233.00      2.021E-01  0.000E+00  0.000E+00  0.000E+00  2.021E-01  1.618E-01  3.198E-02  8.245E-03  1.482E-05  3.147E-08  1.881E-12  0.000E+00
    234.00      2.053E-01  0.000E+00  0.000E+00  0.000E+00  2.053E-01  1.606E-01  3.535E-02  9.393E-03  1.845E-05  4.186E-08  2.721E-12  0.000E+00
    235.00      2.088E-01  0.000E+00  0.000E+00  0.000E+00  2.088E-01  1.591E-01  3.898E-02  1.068E-02  2.290E-05  5.555E-08  3.927E-12  0.000E+00
    236.00      2.123E-01  0.000E+00  0.000E+00  0.000E+00  2.123E-01  1.573E-01  4.289E-02  1.210E-02  2.836E-05  7.352E-08  5.654E-12  0.000E+00
    237.00      2.161E-01  0.000E+00  0.000E+00  0.000E+00  2.161E-01  1.553E-01  4.708E-02  1.369E-02  3.504E-05  9.707E-08  8.119E-12  0.000E+00
    238.00      2.201E-01  0.000E+00  0.000E+00  0.000E+00  2.201E-01  1.531E-01  5.155E-02  1.545E-02  4.318E-05  1.278E-07  1.163E-11  0.000E+00
    239.00      2.244E-01  0.000E+00  0.000E+00  0.000E+00  2.244E-01  1.506E-01  5.632E-02  1.739E-02  5.309E-05  1.679E-07  1.662E-11  0.000E+00
    240.00      2.290E-01  0.000E+00  0.000E+00  0.000E+00  2.290E-01  1.480E-01  6.139E-02  1.952E-02  6.510E-05  2.201E-07  2.369E-11  0.000E+00
    241.00      2.339E-01  0.000E+00  0.000E+00  0.000E+00  2.339E-01  1.452E-01  6.677E-02  2.187E-02  7.965E-05  2.877E-07  3.368E-11  0.000E+00
    242.00      2.393E-01  0.000E+00  0.000E+00  0.000E+00  2.393E-01  1.423E-01  7.244E-02  2.444E-02  9.720E-05  3.752E-07  4.776E-11  0.000E+00
    243.00      2.450E-01  0.000E+00  0.000E+00  0.000E+00  2.450E-01  1.392E-01  7.842E-02  2.724E-02  1.183E-04  4.880E-07  6.757E-11  0.000E+00
    244.00      2.511E-01  0.000E+00  0.000E+00  0.000E+00  2.511E-01  1.360E-01  8.470E-02  3.030E-02  1.437E-04  6.332E-07  9.535E-11  0.000E+00
    245.00      2.577E-01  0.000E+00  0.000E+00  0.000E+00  2.577E-01  1.326E-01  9.127E-02  3.361E-02  1.741E-04  8.195E-07  1.342E-10  0.000E+00
    246.00      2.647E-01  0.000E+00  0.000E+00  0.000E+00  2.647E-01  1.292E-01  9.812E-02  3.720E-02  2.104E-04  1.058E-06  1.884E-10  0.000E+00
    247.00      2.723E-01  0.000E+00  0.000E+00  0.000E+00  2.723E-01  1.257E-01  1.052E-01  4.108E-02  2.537E-04  1.363E-06  2.639E-10  0.000E+00
    248.00      2.803E-01  0.000E+00  0.000E+00  0.000E+00  2.803E-01  1.222E-01  1.126E-01  4.524E-02  3.051E-04  1.751E-06  3.687E-10  0.000E+00
    249.00      2.889E-01  0.000E+00  0.000E+00  0.000E+00  2.889E-01  1.185E-01  1.202E-01  4.971E-02  3.661E-04  2.243E-06  5.139E-10  0.000E+00
